market_cap_rank,corp_code,corp_name,stock_code,index,"[D320000] 손익계산서, 성격별 분류 - 연결 | Income statement, by nature of expense - Consolidated financial statements (Unit: KRW)_concept_id","[D320000] 손익계산서, 성격별 분류 - 연결 | Income statement, by nature of expense - Consolidated financial statements (Unit: KRW)_label_ko","[D320000] 손익계산서, 성격별 분류 - 연결 | Income statement, by nature of expense - Consolidated financial statements (Unit: KRW)_label_en","[D320000] 손익계산서, 성격별 분류 - 연결 | Income statement, by nature of expense - Consolidated financial statements (Unit: KRW)_class0","[D320000] 손익계산서, 성격별 분류 - 연결 | Income statement, by nature of expense - Consolidated financial statements (Unit: KRW)_class1","[D320000] 손익계산서, 성격별 분류 - 연결 | Income statement, by nature of expense - Consolidated financial statements (Unit: KRW)_class2",20240101-20241231_연결재무제표,20230101-20231231_연결재무제표,20220101-20221231_연결재무제표,"[D310000] 손익계산서, 기능별 분류 - 연결 | Income statement, by function of expense - Consolidated financial statements (Unit: KRW)_concept_id","[D310000] 손익계산서, 기능별 분류 - 연결 | Income statement, by function of expense - Consolidated financial statements (Unit: KRW)_label_ko","[D310000] 손익계산서, 기능별 분류 - 연결 | Income statement, by function of expense - Consolidated financial statements (Unit: KRW)_label_en","[D310000] 손익계산서, 기능별 분류 - 연결 | Income statement, by function of expense - Consolidated financial statements (Unit: KRW)_class0","[D310000] 손익계산서, 기능별 분류 - 연결 | Income statement, by function of expense - Consolidated financial statements (Unit: KRW)_class1","[D310000] 손익계산서, 기능별 분류 - 연결 | Income statement, by function of expense - Consolidated financial statements (Unit: KRW)_class2","[D310000] 손익계산서, 기능별 분류 - 연결 | Income statement, by function of expense - Consolidated financial statements (Unit: KRW)_class3",Income statement(Unit: KRW)_label_ko,Income statement(Unit: KRW)_comment,"[D310000] 손익계산서, 기능별 분류 - 연결 | Income statement, by function of expense - Consolidated financial statements (Unit: USD)_concept_id","[D310000] 손익계산서, 기능별 분류 - 연결 | Income statement, by function of expense - Consolidated financial statements (Unit: USD)_label_ko","[D310000] 손익계산서, 기능별 분류 - 연결 | Income statement, by function of expense - Consolidated financial statements (Unit: USD)_label_en","[D310000] 손익계산서, 기능별 분류 - 연결 | Income statement, by function of expense - Consolidated financial statements (Unit: USD)_class0","[D310000] 손익계산서, 기능별 분류 - 연결 | Income statement, by function of expense - Consolidated financial statements (Unit: USD)_class1","[D310000] 손익계산서, 기능별 분류 - 연결 | Income statement, by function of expense - Consolidated financial statements (Unit: USD)_class2"
88,00231363,LG유플러스,032640,0,ifrs-full_Revenue,영업수익,Revenue,ifrs-full:IncomeStatementAbstract,영업수익,,14625198000000.0,14372626000000.0,13905990000000.0,,,,,,,,,,,,,,,
88,00231363,LG유플러스,032640,15,ifrs-full_IncomeTaxExpenseContinuingOperations,법인세비용,Tax expense,ifrs-full:IncomeStatementAbstract,법인세비용,,136008000000.0,140706000000.0,194224000000.0,,,,,,,,,,,,,,,
88,00231363,LG유플러스,032640,14,ifrs-full_ProfitLossBeforeTax,법인세비용차감전순이익,Profit (loss) before tax,ifrs-full:IncomeStatementAbstract,법인세비용차감전순이익,,450610000000.0,770947000000.0,856812000000.0,,,,,,,,,,,,,,,
88,00231363,LG유플러스,032640,13,dart_OtherLosses,기타영업외비용,Other losses,ifrs-full:IncomeStatementAbstract,기타영업외비용,,273784000000.0,94199000000.0,145953000000.0,,,,,,,,,,,,,,,
88,00231363,LG유플러스,032640,20,ifrs-full_DilutedEarningsLossPerShare,희석주당이익,Diluted earnings (loss) per share,ifrs-full:IncomeStatementAbstract,주당이익 [개요],희석주당이익,871.0,1449.0,1543.0,,,,,,,,,,,,,,,
88,00231363,LG유플러스,032640,19,ifrs-full_BasicEarningsLossPerShare,기본주당이익,Basic earnings (loss) per share,ifrs-full:IncomeStatementAbstract,주당이익 [개요],기본주당이익,871.0,1449.0,1543.0,,,,,,,,,,,,,,,
88,00231363,LG유플러스,032640,18,ifrs-full_ProfitLossAttributableToNoncontrollingInterests,비지배지분,Attributable to non-controlling interests.,ifrs-full:IncomeStatementAbstract,당기순이익의 귀속,비지배지분,-59862000000.0,7468000000.0,-467000000.0,,,,,,,,,,,,,,,
89,01032486,두산밥캣,241560,10,,,,,,,-63000.0,415000.0,1355000.0,,,,,,,,,,ifrs-full_ShareOfProfitLossOfAssociatesAccountedForUsingEquityMethod,지분법손익,Share of profit (loss) of associates accounted for using equity method,ifrs-full:IncomeStatementAbstract,지분법손익,
89,01032486,두산밥캣,241560,9,,,,,,,-34159000.0,-34170000.0,-22385000.0,,,,,,,,,,dart_OtherLosses,기타영업외비용,Other losses,ifrs-full:IncomeStatementAbstract,기타영업외비용,
89,01032486,두산밥캣,241560,8,,,,,,,1999000.0,2402000.0,4594000.0,,,,,,,,,,dart_OtherGains,기타영업외수익,Other gains,ifrs-full:IncomeStatementAbstract,기타영업외수익,
89,01032486,두산밥캣,241560,7,,,,,,,-180193000.0,-158253000.0,-219896000.0,,,,,,,,,,ifrs-full_FinanceCosts,금융비용,Finance costs,ifrs-full:IncomeStatementAbstract,금융비용,
89,01032486,두산밥캣,241560,6,,,,,,,158924000.0,87998000.0,92883000.0,,,,,,,,,,ifrs-full_FinanceIncome,금융수익,Finance income,ifrs-full:IncomeStatementAbstract,금융수익,
89,01032486,두산밥캣,241560,5,,,,,,,-53492000.0,-101608000.0,-143449000.0,,,,,,,,,,dart_NonOperatingProfitLoss,영업외손익,Non-operating profit (loss),ifrs-full:IncomeStatementAbstract,영업외손익,
89,01032486,두산밥캣,241560,4,,,,,,,638867000.0,1064723000.0,829449000.0,,,,,,,,,,dart_OperatingIncomeLoss,영업이익,Operating income,ifrs-full:IncomeStatementAbstract,영업이익,
89,01032486,두산밥캣,241560,3,,,,,,,-820949000.0,-755801000.0,-678749000.0,,,,,,,,,,dart_TotalSellingGeneralAdministrativeExpenses,판매비와관리비,Selling general administrative expenses,ifrs-full:IncomeStatementAbstract,판매비와관리비,
89,01032486,두산밥캣,241560,2,,,,,,,1459816000.0,1820524000.0,1508198000.0,,,,,,,,,,ifrs-full_GrossProfit,매출총이익,Gross profit,ifrs-full:IncomeStatementAbstract,매출총이익,
89,01032486,두산밥캣,241560,1,,,,,,,-4809489000.0,-5655217000.0,-5165367000.0,,,,,,,,,,ifrs-full_CostOfSales,매출원가,Cost of sales,ifrs-full:IncomeStatementAbstract,매출원가,
89,01032486,두산밥캣,241560,16,,,,,,,4.13,7.04,4.97,,,,,,,,,,ifrs-full_DilutedEarningsLossPerShare,희석주당순이익,Diluted earnings (loss) per share,ifrs-full:IncomeStatementAbstract,주당이익 [개요],희석주당순이익
89,01032486,두산밥캣,241560,15,,,,,,,4.14,7.05,4.97,,,,,,,,,,ifrs-full_BasicEarningsLossPerShare,기본주당순이익,Basic earnings (loss) per share,ifrs-full:IncomeStatementAbstract,주당이익 [개요],기본주당순이익
89,01032486,두산밥캣,241560,14,,,,,,,413029000.0,705892000.0,498515000.0,,,,,,,,,,ifrs-full_ProfitLossAttributableToOwnersOfParent,지배기업 소유주지분,"Profit (loss), attributable to owners of parent",ifrs-full:IncomeStatementAbstract,연결당기순이익의 귀속 [개요],지배기업 소유주지분
89,01032486,두산밥캣,241560,13,,,,,,,413029000.0,705892000.0,498515000.0,,,,,,,,,,ifrs-full_ProfitLoss,연결당기순이익,Profit (loss),ifrs-full:IncomeStatementAbstract,연결당기순이익,
89,01032486,두산밥캣,241560,12,,,,,,,-172346000.0,-257223000.0,-187485000.0,,,,,,,,,,ifrs-full_IncomeTaxExpenseContinuingOperations,법인세비용,Tax expense (income),ifrs-full:IncomeStatementAbstract,법인세비용,
89,01032486,두산밥캣,241560,11,,,,,,,585375000.0,963115000.0,686000000.0,,,,,,,,,,ifrs-full_ProfitLossBeforeTax,법인세차감전순이익,Profit (loss) before tax,ifrs-full:IncomeStatementAbstract,법인세차감전순이익,
89,01032486,두산밥캣,241560,0,,,,,,,6269305000.0,7475741000.0,6673565000.0,,,,,,,,,,ifrs-full_Revenue,매출액,Sales,ifrs-full:IncomeStatementAbstract,매출액,
